Time-E4,X-E4,Time-Moto,X-Moto,Y-Moto,Z-Moto,Y,Z,,Time,X-E4,X-Moto
14:10.113,0.0625,,,,,0.796875,0.578125,,13:52.97,0.21875,-0.0013043836
14:10.114,0.046875,,,,,0.796875,0.5625,,13:52.98,0.21875,-0.0013043836
14:10.114,0.0625,,,,,0.8125,0.578125,,13:52.99,0.21875,-0.0013043836
14:10.114,0.0625,,,,,0.8125,0.578125,,13:53.00,0.21875,-0.0013043836
14:10.314,0.0625,,,,,0.796875,0.5625,,13:53.01,0.21875,-0.0013043836
14:10.315,0.046875,,,,,0.796875,0.5625,,13:53.02,0.21875,-0.0013043836
14:10.316,0.0625,,,,,0.796875,0.578125,,13:53.03,0.21875,-0.0013043836
14:10.317,0.0625,,,,,0.796875,0.578125,,13:53.04,0.21875,-0.0013043836
14:10.318,0.0625,,,,,0.796875,0.578125,,13:53.05,0.21875,-0.0013043836
14:10.319,0.0625,,,,,0.8125,0.578125,,13:53.06,0.21875,-0.0013043836
14:10.469,0.0625,,,,,0.796875,0.578125,,13:53.07,0.21875,-0.0013043836
14:10.471,0.0625,,,,,0.796875,0.578125,,13:53.08,0.21875,-0.0013043836
14:10.472,0.0625,,,,,0.796875,0.578125,,13:53.09,0.21875,-0.0013043836
14:10.475,0.0625,,,,,0.796875,0.578125,,13:53.10,0.21875,-0.0013043836
14:10.477,0.0625,,,,,0.796875,0.578125,,13:53.11,0.21875,-0.0013043836
14:10.478,0.0625,,,,,0.796875,0.578125,,13:53.12,0.234375,-0.0013043836
14:10.662,0.0625,,,,,0.796875,0.578125,,13:53.13,0.234375,-0.0013043836
14:10.662,0.0625,,,,,0.796875,0.578125,,13:53.14,0.234375,-0.0013043836
14:10.662,0.0625,,,,,0.796875,0.578125,,13:53.15,0.234375,-0.0013043836
14:10.663,0.0625,,,,,0.796875,0.578125,,13:53.16,0.234375,-0.0013043836
14:10.663,0.0625,,,,,0.796875,0.578125,,13:53.17,0.234375,-0.0013043836
14:10.663,0.0625,,,,,0.8125,0.578125,,13:53.18,0.234375,-0.0013043836
14:10.869,0.0625,,,,,0.796875,0.578125,,13:53.19,0.234375,-0.0013043836
14:10.870,0.0625,,,,,0.8125,0.578125,,13:53.20,0.234375,-0.0013043836
14:10.872,0.046875,,,,,0.796875,0.578125,,13:53.21,0.234375,-0.0013043836
14:10.880,0.0625,,,,,0.796875,0.578125,,13:53.22,0.234375,-0.0013043836
14:10.881,0.0625,,,,,0.796875,0.578125,,13:53.23,0.234375,-0.0013043836
14:10.888,0.0625,,,,,0.796875,0.578125,,13:53.24,0.234375,-0.0013043836
14:11.062,0.0625,,,,,0.796875,0.578125,,13:53.25,0.234375,-0.0013043836
14:11.062,0.0625,,,,,0.796875,0.578125,,13:53.26,0.234375,-0.0013043836
14:11.062,0.0625,,,,,0.796875,0.578125,,13:53.27,0.234375,-0.0013043836
14:11.063,0.0625,,,,,0.796875,0.578125,,13:53.28,0.234375,-0.0013043836
14:11.063,0.0625,,,,,0.796875,0.578125,,13:53.29,0.234375,-0.0013043836
14:11.063,0.0625,,,,,0.796875,0.578125,,13:53.30,0.234375,-0.0013043836
14:11.218,0.0625,,,,,0.796875,0.578125,,13:53.31,0.234375,-0.0013043836
14:11.219,0.0625,,,,,0.796875,0.578125,,13:53.32,0.234375,-0.0013043836
14:11.221,0.0625,,,,,0.796875,0.578125,,13:53.33,0.234375,-0.0013043836
14:11.222,0.0625,,,,,0.796875,0.578125,,13:53.34,0.234375,-0.0013043836
14:11.235,0.0625,,,,,0.796875,0.578125,,13:53.35,0.234375,-0.0013043836
14:11.237,0.0625,,,,,0.796875,0.578125,,13:53.36,0.234375,-0.0013043836
14:11.411,0.0625,,,,,0.796875,0.578125,,13:53.37,0.234375,-0.0013043836
14:11.411,0.0625,,,,,0.796875,0.578125,,13:53.38,0.234375,-0.0013043836
14:11.412,0.0625,,,,,0.8125,0.578125,,13:53.39,0.234375,-0.0013043836
14:11.412,0.0625,,,,,0.8125,0.578125,,13:53.40,0.234375,-0.0013043836
14:11.412,0.0625,,,,,0.796875,0.578125,,13:53.41,0.234375,-0.0013043836
14:11.412,0.0625,,,,,0.8125,0.578125,,13:53.42,0.234375,-0.0013043836
14:11.636,0.0625,,,,,0.796875,0.5625,,13:53.43,0.25,-0.0013043836
14:11.637,0.0625,,,,,0.796875,0.578125,,13:53.44,0.25,-0.0013043836
14:11.639,0.0625,,,,,0.796875,0.578125,,13:53.45,0.25,-0.0013043836
14:11.640,0.0625,,,,,0.796875,0.578125,,13:53.46,0.25,-0.0013043836
14:11.650,0.0625,,,,,0.796875,0.578125,,13:53.47,0.25,-0.0013043836
14:11.662,0.0625,,,,,0.8125,0.578125,,13:53.48,0.25,-0.0013043836
14:11.812,0.0625,,,,,0.796875,0.5625,,13:53.49,0.25,-0.0013043836
14:11.812,0.0625,,,,,0.796875,0.578125,,13:53.50,0.25,-0.0013043836
14:11.812,0.0625,,,,,0.796875,0.578125,,13:53.51,0.25,-0.0013043836
14:11.812,0.0625,,,,,0.796875,0.578125,,13:53.52,0.25,-0.0013043836
14:11.813,0.0625,,,,,0.8125,0.578125,,13:53.53,0.25,-0.0013043836
14:11.813,0.0625,,,,,0.8125,0.578125,,13:53.54,0.25,-0.0013043836
14:11.975,0.0625,,,,,0.796875,0.578125,,13:53.55,0.25,-0.0013043836
14:11.977,0.046875,,,,,0.796875,0.578125,,13:53.56,0.25,-0.0013043836
14:11.978,0.046875,,,,,0.796875,0.5625,,13:53.57,0.25,-0.0013043836
14:11.980,0.0625,,,,,0.796875,0.578125,,13:53.58,0.25,-0.0013043836
14:11.981,0.0625,,,,,0.796875,0.5625,,13:53.59,0.25,-0.0013043836
14:11.982,0.046875,,,,,0.8125,0.578125,,13:53.60,0.25,-0.0013043836
14:12.162,0.0625,,,,,0.8125,0.578125,,13:53.61,0.25,-0.0013043836
14:12.162,0.0625,,,,,0.8125,0.578125,,13:53.62,0.25,-0.0013043836
14:12.162,0.0625,,,,,0.796875,0.578125,,13:53.63,0.25,-0.0013043836
14:12.163,0.0625,,,,,0.796875,0.578125,,13:53.64,0.25,-0.0013043836
14:12.163,0.0625,,,,,0.796875,0.578125,,13:53.65,0.25,-0.0013043836
14:12.163,0.0625,,,,,0.796875,0.5625,,13:53.66,0.25,-0.0013043836
14:12.370,0.0625,,,,,0.796875,0.578125,,13:53.67,0.25,-0.0013043836
14:12.372,0.0625,,,,,0.796875,0.578125,,13:53.68,0.25,-0.0013043836
14:12.380,0.0625,,,,,0.8125,0.578125,,13:53.69,0.25,-0.0013043836
14:12.382,0.0625,,,,,0.796875,0.578125,,13:53.70,0.25,-0.0013043836
14:12.384,0.0625,,,,,0.796875,0.578125,,13:53.71,0.25,-0.0013043836
14:12.385,0.0625,,,,,0.796875,0.578125,,13:53.72,0.25,-0.0013043836
14:12.562,0.0625,,,,,0.796875,0.578125,,13:53.73,0.25,-0.0013043836
14:12.562,0.078125,,,,,0.796875,0.578125,,13:53.74,0.25,-0.0013043836
14:12.562,0.0625,,,,,0.796875,0.578125,,13:53.75,0.25,-0.0013043836
14:12.563,0.0625,,,,,0.796875,0.578125,,13:53.76,0.25,-0.0013043836
14:12.563,0.0625,,,,,0.796875,0.578125,,13:53.77,0.25,-0.0013043836
14:12.563,0.0625,,,,,0.796875,0.578125,,13:53.78,0.25,-0.0013043836
14:12.714,0.0625,,,,,0.796875,0.578125,,13:53.79,0.25,-0.0013043836
14:12.715,0.0625,,,,,0.796875,0.578125,,13:53.80,0.25,-0.0013043836
14:12.716,0.0625,,,,,0.796875,0.578125,,13:53.81,0.25,-0.0013043836
14:12.717,0.078125,,,,,0.8125,0.578125,,13:53.82,0.25,-0.0013043836
14:12.718,0.078125,,,,,0.796875,0.578125,,13:53.83,0.25,-0.0013043836
14:12.719,0.078125,,,,,0.796875,0.578125,,13:53.84,0.25,-0.0013043836
14:12.916,0.078125,,,,,0.796875,0.578125,,13:53.85,0.25,-0.0013043836
14:12.918,0.0625,,,,,0.796875,0.578125,,13:53.86,0.25,-0.0013043836
14:12.919,0.078125,,,,,0.796875,0.578125,,13:53.87,0.25,-0.0013043836
14:12.921,0.078125,,,,,0.796875,0.578125,,13:53.88,0.25,-0.0013043836
14:12.922,0.0625,,,,,0.796875,0.578125,,13:53.89,0.25,-0.0013043836
14:12.934,0.0625,,,,,0.796875,0.578125,,13:53.90,0.25,-0.0013043836
14:13.112,0.0625,,,,,0.796875,0.578125,,13:53.91,0.25,-0.0013043836
14:13.112,0.0625,,,,,0.796875,0.578125,,13:53.92,0.25,-0.0013043836
14:13.112,0.078125,,,,,0.796875,0.578125,,13:53.93,0.25,-0.0013043836
14:13.113,0.078125,,,,,0.796875,0.578125,,13:53.94,0.25,-0.0013043836
14:13.113,0.0625,,,,,0.796875,0.578125,,13:53.95,0.25,-0.0013043836
14:13.113,0.078125,,,,,0.796875,0.578125,,13:53.96,0.25,-0.0013043836
14:13.314,0.078125,,,,,0.796875,0.578125,,13:53.97,0.25,-0.0013043836
14:13.316,0.078125,,,,,0.796875,0.578125,,13:53.98,0.234375,-0.0013043836
14:13.317,0.078125,,,,,0.796875,0.578125,,13:53.99,0.234375,-0.0013043836
14:13.319,0.0625,,,,,0.796875,0.578125,,13:54.00,0.234375,-0.0013043836
14:13.320,0.078125,,,,,0.796875,0.578125,,13:54.01,0.234375,-0.0013043836
14:13.322,0.078125,,,,,0.796875,0.5625,,13:54.02,0.234375,-0.0013043836
14:13.462,0.078125,,,,,0.796875,0.578125,,13:54.03,0.234375,-0.0013043836
14:13.462,0.078125,,,,,0.796875,0.578125,,13:54.04,0.234375,-0.0013043836
14:13.462,0.078125,,,,,0.796875,0.578125,,13:54.05,0.234375,-0.0013043836
14:13.463,0.078125,,,,,0.796875,0.578125,,13:54.06,0.234375,-0.0013043836
14:13.463,0.078125,,,,,0.796875,0.578125,,13:54.07,0.234375,-0.0013043836
14:13.463,0.078125,,,,,0.796875,0.578125,,13:54.08,0.234375,-0.0013043836
14:13.670,0.0625,,,,,0.796875,0.578125,,13:54.09,0.234375,-0.0013043836
14:13.672,0.078125,,,,,0.796875,0.578125,,13:54.10,0.234375,-0.0013043836
14:13.682,0.078125,,,,,0.796875,0.578125,,13:54.11,0.234375,-0.0013043836
14:13.684,0.0625,,,,,0.796875,0.578125,,13:54.12,0.234375,-0.0013043836
14:13.685,0.078125,,,,,0.796875,0.578125,,13:54.13,0.234375,-0.0013043836
14:13.687,0.078125,,,,,0.796875,0.578125,,13:54.14,0.234375,-0.0013043836
14:13.862,0.078125,,,,,0.796875,0.578125,,13:54.15,0.234375,-0.0013043836
14:13.863,0.078125,,,,,0.796875,0.578125,,13:54.16,0.234375,-0.0013043836
14:13.863,0.0625,,,,,0.796875,0.578125,,13:54.17,0.234375,-0.0013043836
14:13.863,0.0625,,,,,0.796875,0.578125,,13:54.18,0.234375,-0.0013043836
14:13.863,0.078125,,,,,0.796875,0.578125,,13:54.19,0.234375,-0.0013043836
14:13.864,0.078125,,,,,0.796875,0.578125,,13:54.20,0.234375,-0.0013043836
14:14.065,0.078125,,,,,0.796875,0.578125,,13:54.21,0.234375,-0.0013043836
14:14.066,0.0625,,,,,0.796875,0.578125,,13:54.22,0.234375,-0.0013043836
14:14.067,0.078125,,,,,0.796875,0.59375,,13:54.23,0.234375,-0.0013043836
14:14.068,0.078125,,,,,0.78125,0.578125,,13:54.24,0.234375,-0.0013043836
14:14.069,0.0625,,,,,0.8125,0.578125,,13:54.25,0.234375,-0.0013043836
14:14.070,0.078125,,,,,0.796875,0.578125,,13:54.26,0.234375,-0.0013043836
14:14.216,0.0625,,,,,0.796875,0.578125,,13:54.27,0.234375,-0.0013043836
14:14.217,0.078125,,,,,0.796875,0.578125,,13:54.28,0.234375,-0.0013043836
14:14.217,0.078125,,,,,0.796875,0.578125,,13:54.29,0.234375,-0.0013043836
14:14.217,0.0625,,,,,0.796875,0.578125,,13:54.30,0.234375,-0.0013043836
14:14.218,0.0625,,,,,0.796875,0.59375,,13:54.31,0.234375,-0.0013043836
14:14.218,0.078125,,,,,0.796875,0.578125,,13:54.32,0.234375,-0.0013043836
14:14.412,0.0625,,,,,0.796875,0.578125,,13:54.33,0.234375,-0.0013043836
14:14.412,0.078125,,,,,0.796875,0.578125,,13:54.34,0.234375,-0.0013043836
14:14.412,0.078125,,,,,0.796875,0.578125,,13:54.35,0.234375,-0.0013043836
14:14.414,0.078125,,,,,0.796875,0.578125,,13:54.36,0.234375,-0.0013043836
14:14.415,0.078125,,,,,0.796875,0.578125,,13:54.37,0.234375,-0.0013043836
14:14.416,0.078125,,,,,0.796875,0.578125,,13:54.38,0.25,-0.0013043836
14:14.619,0.078125,,,,,0.796875,0.578125,,13:54.39,0.25,-0.0013043836
14:14.620,0.078125,,,,,0.796875,0.578125,,13:54.40,0.25,-0.0013043836
14:14.622,0.078125,,,,,0.796875,0.578125,,13:54.41,0.25,-0.0013043836
14:14.641,0.0625,,,,,0.796875,0.578125,,13:54.42,0.25,-0.0013043836
14:14.642,0.0625,,,,,0.796875,0.578125,,13:54.43,0.25,-0.0013043836
14:14.644,0.078125,,,,,0.796875,0.578125,,13:54.44,0.25,-0.0013043836
14:14.812,0.0625,,,,,0.796875,0.578125,,13:54.45,0.25,-0.0013043836
14:14.812,0.0625,,,,,0.796875,0.578125,,13:54.46,0.25,-0.0013043836
14:14.813,0.0625,,,,,0.796875,0.578125,,13:54.47,0.25,-0.0013043836
14:14.813,0.0625,,,,,0.796875,0.578125,,13:54.48,0.25,-0.0013043836
14:14.813,0.078125,,,,,0.796875,0.578125,,13:54.49,0.25,-0.0013043836
14:14.813,0.078125,,,,,0.796875,0.578125,,13:54.50,0.25,-0.0013043836
14:14.966,0.0625,,,,,0.796875,0.578125,,13:54.51,0.25,-0.0013043836
14:14.967,0.078125,,,,,0.796875,0.578125,,13:54.52,0.25,-0.0013043836
14:14.969,0.078125,,,,,0.796875,0.578125,,13:54.53,0.25,-0.0013043836
14:14.970,0.078125,,,,,0.796875,0.578125,,13:54.54,0.25,-0.0013043836
14:14.972,0.0625,,,,,0.796875,0.578125,,13:54.55,0.25,-0.0013043836
14:14.986,0.0625,,,,,0.796875,0.578125,,13:54.56,0.25,-0.0013043836
14:15.162,0.078125,,,,,0.796875,0.578125,,13:54.57,0.234375,-0.0013043836
14:15.162,0.0625,,,,,0.796875,0.578125,,13:54.58,0.234375,-0.0013043836
14:15.162,0.078125,,,,,0.796875,0.578125,,13:54.59,0.234375,-0.0013043836
14:15.163,0.078125,,,,,0.796875,0.578125,,13:54.60,0.234375,-0.0013043836
14:15.163,0.0625,,,,,0.796875,0.578125,,13:54.61,0.234375,-0.0013043836
14:15.163,0.0625,,,,,0.796875,0.578125,,13:54.62,0.234375,-0.0013043836
14:15.365,0.078125,,,,,0.796875,0.578125,,13:54.63,0.234375,-0.0013043836
14:15.367,0.0625,,,,,0.796875,0.578125,,13:54.64,0.234375,-0.0013043836
14:15.368,0.0625,,,,,0.796875,0.578125,,13:54.65,0.234375,-0.0013043836
14:15.369,0.0625,,,,,0.796875,0.578125,,13:54.66,0.234375,-0.0013043836
14:15.371,0.0625,,,,,0.796875,0.578125,,13:54.67,0.234375,-0.0013043836
14:15.372,0.0625,,,,,0.796875,0.578125,,13:54.68,0.234375,-0.0013043836
14:15.561,0.0625,,,,,0.8125,0.578125,,13:54.69,0.234375,-0.0013043836
14:15.562,0.0625,,,,,0.796875,0.578125,,13:54.70,0.234375,-0.0013043836
14:15.562,0.0625,,,,,0.796875,0.578125,,13:54.71,0.234375,-0.0013043836
14:15.562,0.0625,,,,,0.796875,0.578125,,13:54.72,0.234375,-0.0013043836
14:15.562,0.0625,,,,,0.796875,0.578125,,13:54.73,0.234375,-0.0013043836
14:15.562,0.0625,,,,,0.796875,0.578125,,13:54.74,0.234375,-0.0013043836
14:15.719,0.0625,,,,,0.796875,0.578125,,13:54.75,0.234375,-0.0013043836
14:15.721,0.0625,,,,,0.796875,0.578125,,13:54.76,0.234375,-0.0013043836
14:15.722,0.0625,,,,,0.796875,0.578125,,13:54.77,0.234375,-0.0013043836
14:15.726,0.0625,,,,,0.796875,0.578125,,13:54.78,0.234375,-0.0013043836
14:15.727,0.0625,,,,,0.796875,0.578125,,13:54.79,0.234375,-0.0013043836
14:15.728,0.0625,,,,,0.796875,0.578125,,13:54.80,0.234375,-0.0013043836
14:15.912,0.0625,,,,,0.796875,0.578125,,13:54.81,0.234375,-0.0013043836
14:15.913,0.0625,,,,,0.796875,0.578125,,13:54.82,0.234375,-0.0013043836
14:15.913,0.0625,,,,,0.796875,0.578125,,13:54.83,0.234375,-0.0013043836
14:15.913,0.0625,,,,,0.796875,0.578125,,13:54.84,0.234375,-0.0013043836
14:15.913,0.0625,,,,,0.796875,0.578125,,13:54.85,0.234375,-0.0013043836
14:15.914,0.0625,,,,,0.796875,0.578125,,13:54.86,0.234375,-0.0013043836
14:16.114,0.046875,,,,,0.796875,0.578125,,13:54.87,0.234375,-0.0013043836
14:16.127,0.0625,,,,,0.796875,0.578125,,13:54.88,0.234375,-0.0013043836
14:16.128,0.0625,,,,,0.8125,0.578125,,13:54.89,0.234375,-0.0013043836
14:16.130,0.0625,,,,,0.796875,0.578125,,13:54.90,0.234375,-0.0013043836
14:16.131,0.078125,,,,,0.796875,0.578125,,13:54.91,0.234375,-0.0013043836
14:16.147,0.078125,,,,,0.796875,0.578125,,13:54.92,0.21875,-0.0013043836
14:16.312,0.0625,,,,,0.796875,0.578125,,13:54.93,0.21875,-0.0013043836
14:16.312,0.0625,,,,,0.796875,0.578125,,13:54.94,0.21875,-0.0013043836
14:16.312,0.0625,,,,,0.796875,0.578125,,13:54.95,0.21875,-0.0013043836
14:16.313,0.0625,,,,,0.796875,0.578125,,13:54.96,0.21875,-0.0013043836
14:16.313,0.0625,,,,,0.8125,0.578125,,13:54.97,0.21875,-0.0013043836
14:16.313,0.0625,,,,,0.796875,0.5625,,13:54.98,0.21875,-0.0013043836
14:16.466,0.0625,,,,,0.796875,0.578125,,13:54.99,0.21875,-0.0013043836
14:16.466,0.078125,,,,,0.796875,0.578125,,13:55.00,0.21875,-0.0013043836
14:16.466,0.0625,,,,,0.796875,0.578125,,13:55.01,0.21875,-0.0013043836
14:16.466,0.078125,,,,,0.8125,0.578125,,13:55.02,0.21875,-0.0013043836
14:16.467,0.078125,,,,,0.796875,0.578125,,13:55.03,0.21875,-0.0013043836
14:16.467,0.078125,,,,,0.796875,0.578125,,13:55.04,0.21875,-0.0013043836
14:16.665,0.078125,,,,,0.796875,0.578125,,13:55.05,0.21875,-0.0013043836
14:16.666,0.09375,,,,,0.78125,0.59375,,13:55.06,0.21875,-0.0013043836
14:16.667,0.09375,,,,,0.78125,0.59375,,13:55.07,0.21875,-0.0013043836
14:16.668,0.09375,,,,,0.796875,0.59375,,13:55.08,0.21875,-0.0013043836
14:16.669,0.078125,,,,,0.8125,0.59375,,13:55.09,0.21875,-0.0013043836
14:16.669,0.0625,,,,,0.8125,0.578125,,13:55.10,0.21875,-0.0013043836
14:16.862,0.0625,,,,,0.796875,0.578125,,13:55.11,0.21875,-0.0013043836
14:16.862,0.078125,,,,,0.796875,0.578125,,13:55.12,0.234375,-0.0013043836
14:16.862,0.0625,,,,,0.796875,0.59375,,13:55.13,0.234375,-0.0013043836
14:16.862,0.046875,,,,,0.765625,0.59375,,13:55.14,0.234375,-0.0013043836
14:16.863,0.03125,,,,,0.765625,0.59375,,13:55.15,0.234375,-0.0013043836
14:16.863,0.046875,,,,,0.765625,0.609375,,13:55.16,0.234375,-0.0013043836
14:17.065,0.0625,,,,,0.765625,0.625,,13:55.17,0.234375,-0.0013043836
14:17.066,0.125,,,,,0.796875,0.65625,,13:55.18,0.234375,-0.0013043836
14:17.068,0.046875,,,,,0.765625,0.59375,,13:55.19,0.234375,-0.0013043836
14:17.069,0.015625,,,,,0.734375,0.578125,,13:55.20,0.234375,-0.0013043836
14:17.071,0.0625,,,,,0.765625,0.578125,,13:55.21,0.234375,-0.0013043836
14:17.072,0.09375,,,,,0.765625,0.59375,,13:55.22,0.234375,-0.0013043836
14:17.212,0.125,,,,,0.75,0.625,,13:55.23,0.234375,-0.0013043836
14:17.212,0.15625,,,,,0.734375,0.609375,,13:55.24,0.234375,-0.0013043836
14:17.212,0.171875,,,,,0.734375,0.625,,13:55.25,0.234375,-0.0013043836
14:17.213,0.140625,,,,,0.734375,0.59375,,13:55.26,0.234375,-0.0013043836
14:17.213,0.140625,,,,,0.75,0.625,,13:55.27,0.234375,-0.0013043836
14:17.213,0.171875,,,,,0.765625,0.671875,,13:55.28,0.234375,-0.0013043836
14:17.415,0.125,,,,,0.765625,0.609375,,13:55.29,0.234375,-0.0013043836
14:17.416,0.09375,,,,,0.765625,0.578125,,13:55.30,0.234375,-0.0013043836
14:17.418,0.140625,,,,,0.796875,0.59375,,13:55.31,0.234375,-0.0013043836
14:17.419,0.125,,,,,0.8125,0.5625,,13:55.32,0.234375,-0.0013043836
14:17.421,0.140625,,,,,0.8125,0.53125,,13:55.33,0.234375,-0.0013043836
14:17.422,0.171875,,,,,0.828125,0.5625,,13:55.34,0.234375,-0.0013043836
14:17.611,0.09375,,,,,0.734375,0.609375,,13:55.35,0.234375,-0.0013043836
14:17.612,0.078125,,,,,0.75,0.59375,,13:55.36,0.234375,-0.0013043836
14:17.612,0.109375,,,,,0.765625,0.5625,,13:55.37,0.234375,-0.0013043836
14:17.612,0.1875,,,,,0.78125,0.625,,13:55.38,0.234375,-0.0013043836
14:17.612,0.171875,,,,,0.796875,0.609375,,13:55.39,0.234375,-0.0013043836
14:17.612,0.171875,,,,,0.796875,0.578125,,13:55.40,0.234375,-0.0013043836
14:17.820,0.15625,,,,,0.796875,0.5625,,13:55.41,0.234375,-0.0013043836
14:17.822,0.140625,,,,,0.828125,0.546875,,13:55.42,0.234375,-0.0013043836
14:17.832,0.171875,,,,,0.84375,0.578125,,13:55.43,0.234375,-0.0013043836
14:17.833,0.046875,,,,,0.828125,0.546875,,13:55.44,0.234375,-0.0013043836
14:17.835,0.0625,,,,,0.828125,0.546875,,13:55.45,0.234375,-0.0013043836
14:17.836,0.203125,,,,,0.828125,0.578125,,13:55.46,0.234375,-0.0013043836
14:17.963,0.140625,,,,,0.8125,0.5625,,13:55.47,0.234375,-0.0013043836
14:17.963,0.078125,,,,,0.8125,0.53125,,13:55.48,0.25,-0.0013043836
14:17.963,0.140625,,,,,0.8125,0.5625,,13:55.49,0.234375,-0.0013043836
14:17.964,0.125,,,,,0.8125,0.546875,,13:55.50,0.234375,-0.0013043836
14:17.964,0.09375,,,,,0.8125,0.546875,,13:55.51,0.234375,-0.0013043836
14:17.964,0.140625,,,,,0.796875,0.59375,,13:55.52,0.234375,-0.0013043836
14:18.169,0.09375,,,,,0.796875,0.578125,,13:55.53,0.234375,-0.0013043836
14:18.171,0.0625,,,,,0.8125,0.53125,,13:55.54,0.234375,-0.0013043836
14:18.172,0.09375,,,,,0.78125,0.578125,,13:55.55,0.234375,-0.0013043836
14:18.180,0.078125,,,,,0.8125,0.578125,,13:55.56,0.234375,-0.0013043836
14:18.181,0.140625,,,,,0.828125,0.546875,,13:55.57,0.234375,-0.0013043836
14:18.182,0.125,,,,,0.8125,0.546875,,13:55.58,0.234375,-0.0013043836
14:18.362,0.046875,,,,,0.8125,0.5625,,13:55.59,0.234375,-0.0013043836
14:18.362,0.078125,,,,,0.8125,0.5625,,13:55.60,0.234375,-0.0013043836
14:18.362,0.125,,,,,0.796875,0.578125,,13:55.61,0.234375,-0.0013043836
14:18.363,0.078125,,,,,0.8125,0.578125,,13:55.62,0.234375,-0.0013043836
14:18.363,0.09375,,,,,0.78125,0.53125,,13:55.63,0.234375,-0.0013043836
14:18.363,0.09375,,,,,0.8125,0.546875,,13:55.64,0.234375,-0.0013043836
14:18.564,0.046875,,,,,0.796875,0.5625,,13:55.65,0.234375,-0.0013043836
14:18.566,0.0625,,,,,0.8125,0.5625,,13:55.66,0.234375,-0.0013043836
14:18.567,0.078125,,,,,0.8125,0.578125,,13:55.67,0.234375,-0.0013043836
14:18.569,0.109375,,,,,0.78125,0.578125,,13:55.68,0.234375,-0.0013043836
14:18.570,0.078125,,,,,0.796875,0.53125,,13:55.69,0.234375,-0.0013043836
14:18.572,0.09375,,,,,0.84375,0.53125,,13:55.70,0.234375,-0.0013043836
14:18.712,0.0625,,,,,0.828125,0.59375,,13:55.71,0.234375,-0.0013043836
14:18.712,0.09375,,,,,0.796875,0.59375,,13:55.72,0.234375,-0.0013043836
14:18.712,0.109375,,,,,0.796875,0.53125,,13:55.73,0.234375,-0.0013043836
14:18.713,0.0625,,,,,0.828125,0.578125,,13:55.74,0.234375,-0.0013043836
14:18.713,0.046875,,,,,0.8125,0.578125,,13:55.75,0.234375,-0.0013043836
14:18.713,0.09375,,,,,0.796875,0.5625,,13:55.76,0.234375,-0.0013043836
14:18.914,0.109375,,,,,0.796875,0.59375,,13:55.77,0.234375,-0.0013043836
14:18.916,0.09375,,,,,0.8125,0.5625,,13:55.78,0.234375,-0.0013043836
14:18.917,0.09375,,,,,0.796875,0.546875,,13:55.79,0.234375,-0.0013043836
14:18.919,0.109375,,,,,0.8125,0.5625,,13:55.80,0.234375,-0.0013043836
14:18.920,0.109375,,,,,0.828125,0.578125,,13:55.81,0.234375,-0.0013043836
14:18.922,0.09375,,,,,0.796875,0.5625,,13:55.82,0.234375,-0.0013043836
14:19.112,0.078125,,,,,0.796875,0.5625,,13:55.83,0.234375,-0.0013043836
14:19.112,0.078125,,,,,0.796875,0.5625,,13:55.84,0.234375,-0.0013043836
14:19.112,0.109375,,,,,0.796875,0.59375,,13:55.85,0.234375,-0.0013043836
14:19.113,0.09375,,,,,0.796875,0.5625,,13:55.86,0.234375,-0.0013043836
14:19.113,0.109375,,,,,0.796875,0.5625,,13:55.87,0.25,-0.0013043836
14:19.113,0.09375,,,,,0.8125,0.578125,,13:55.88,0.234375,-0.0013043836
14:19.315,0.09375,,,,,0.796875,0.5625,,13:55.89,0.234375,-0.0013043836
14:19.317,0.109375,,,,,0.796875,0.578125,,13:55.90,0.234375,-0.0013043836
14:19.318,0.09375,,,,,0.796875,0.59375,,13:55.91,0.234375,-0.0013043836
14:19.319,0.078125,,,,,0.8125,0.5625,,13:55.92,0.234375,-0.0013043836
14:19.321,0.09375,,,,,0.796875,0.5625,,13:55.93,0.234375,-0.0013043836
14:19.322,0.078125,,,,,0.796875,0.578125,,13:55.94,0.234375,-0.0013043836
14:19.462,0.09375,,,,,0.796875,0.5625,,13:55.95,0.234375,-0.0013043836
14:19.462,0.109375,,,,,0.8125,0.5625,,13:55.96,0.234375,-0.0013043836
14:19.462,0.078125,,,,,0.796875,0.578125,,13:55.97,0.234375,-0.0013043836
14:19.463,0.078125,,,,,0.796875,0.59375,,13:55.98,0.234375,-0.0013043836
14:19.463,0.09375,,,,,0.796875,0.5625,,13:55.99,0.234375,-0.0013043836
14:19.463,0.09375,,,,,0.796875,0.5625,,13:56.00,0.234375,-0.0013043836
14:19.663,0.078125,,,,,0.796875,0.578125,,13:56.01,0.234375,-0.0013043836
14:19.664,0.078125,,,,,0.8125,0.5625,,13:56.02,0.234375,-0.0013043836
14:19.664,0.078125,,,,,0.8125,0.5625,,13:56.03,0.234375,-0.0013043836
14:19.665,0.09375,,,,,0.796875,0.5625,,13:56.04,0.234375,-0.0013043836
14:19.666,0.078125,,,,,0.8125,0.578125,,13:56.05,0.234375,-0.0013043836
14:19.667,0.078125,,,,,0.796875,0.5625,,13:56.06,0.234375,-0.0013043836
14:19.872,0.09375,,,,,0.796875,0.578125,,13:56.07,0.234375,-0.0013043836
